Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2),VWS (m/s)
5/8/2022 0:00,84.35,191.64,12.95,22.28,20.3,42.29,9.89,0.51,20.42,6.02,9.87,2.47,1.56,35.82,0.94,101.44,189.73,0.12
5/9/2022 0:00,55.32,151.37,11.65,17.12,16.15,30.95,10.4,0.45,46.0,4.47,5.14,0.66,0.16,40.18,1.34,115.43,196.87,0.12
5/10/2022 0:00,70.93,142.88,12.97,15.21,16.38,45.4,10.15,0.48,57.49,4.36,6.25,0.66,0.06,40.02,1.31,111.22,208.0,0.12
5/11/2022 0:00,64.24,171.24,10.39,29.09,21.98,36.46,7.36,0.52,70.88,5.51,7.66,1.33,1.15,37.43,0.91,114.56,203.02,0.11
5/12/2022 0:00,70.54,172.41,6.96,31.7,22.2,48.75,9.7,0.76,87.46,5.79,8.03,2.02,3.24,36.5,0.86,137.03,201.22,0.11
5/13/2022 0:00,76.33,192.81,12.65,41.3,31.63,41.21,7.2,1.14,77.48,3.9,8.1,1.96,2.97,40.42,0.8,133.41,191.52,0.12
5/14/2022 0:00,93.15,245.97,25.15,53.51,48.46,49.95,8.07,2.58,69.92,3.28,14.29,3.18,5.38,25.88,0.38,211.57,193.46,0.11
5/15/2022 0:00,94.65,236.38,20.25,37.99,36.07,48.43,7.01,2.01,47.38,2.96,13.05,3.02,5.22,18.89,0.51,192.15,189.59,0.1
5/16/2022 0:00,88.43,296.43,6.85,21.8,16.43,22.46,14.04,0.97,50.28,1.99,4.49,1.43,1.8,17.02,0.83,213.29,222.12,0.1
5/17/2022 0:00,69.63,197.8,5.65,17.82,13.47,23.16,10.83,1.48,82.91,2.01,3.31,1.21,1.18,27.73,0.77,119.25,244.38,0.1
5/18/2022 0:00,75.24,220.15,5.63,18.12,13.69,26.46,10.13,1.51,60.83,2.1,3.93,1.45,1.57,28.2,0.88,78.49,272.84,0.1
5/19/2022 0:00,84.51,213.47,6.02,20.43,15.23,29.07,8.26,2.06,61.13,2.79,4.01,1.37,1.71,28.07,0.56,160.13,293.5,0.11
5/20/2022 0:00,85.77,269.03,5.39,24.11,16.83,28.78,6.61,1.41,52.64,2.7,4.72,1.44,1.88,24.04,0.55,194.47,362.02,0.11
5/21/2022 0:00,115.36,285.94,5.83,17.54,13.55,20.49,4.79,1.32,50.38,2.37,4.64,1.54,1.32,21.03,1.09,176.05,315.7,0.11
5/22/2022 0:00,83.86,216.23,5.68,38.66,25.43,36.38,6.78,1.32,60.51,4.43,7.05,2.33,2.38,30.15,0.76,126.31,191.0,0.13
5/23/2022 0:00,82.77,160.68,6.44,19.38,15.62,31.02,5.79,0.79,50.38,2.71,3.58,1.36,0.72,58.56,2.18,109.37,136.51,0.16
5/24/2022 0:00,50.16,114.0,7.8,10.42,11.32,40.71,6.78,1.04,43.22,3.09,5.1,1.32,1.96,66.35,0.97,108.75,204.55,0.17
5/25/2022 0:00,77.41,210.02,10.24,13.12,14.76,56.38,6.36,0.99,42.01,3.23,8.19,2.32,3.37,57.12,0.5,133.59,231.65,0.15
5/26/2022 0:00,92.18,231.6,11.79,16.69,17.62,41.21,4.62,0.92,60.76,1.43,2.38,0.91,1.06,47.21,0.43,102.14,245.02,0.13
5/27/2022 0:00,45.97,229.33,10.11,15.11,15.25,36.29,5.37,0.88,36.18,1.24,1.68,0.8,0.83,41.98,0.84,185.86,242.87,0.13
5/28/2022 0:00,75.07,317.49,7.8,13.36,12.3,28.77,5.4,0.79,29.54,1.05,1.51,0.75,0.75,41.47,0.69,181.33,239.75,0.12
5/29/2022 0:00,66.22,292.29,9.55,14.79,14.6,40.66,5.25,0.63,43.68,1.11,1.37,0.69,0.58,41.69,0.82,181.64,257.13,0.12
5/30/2022 0:00,60.37,217.43,10.55,14.33,14.97,32.98,5.02,0.87,48.62,1.06,1.38,0.7,0.7,46.49,1.01,123.24,244.15,0.14
5/31/2022 0:00,88.74,281.06,13.65,18.09,19.73,50.42,5.59,1.09,45.04,1.66,2.87,0.96,1.18,42.56,0.46,187.65,222.21,0.16
6/1/2022 0:00,74.8,278.51,17.05,21.56,24.36,40.15,5.79,0.95,53.55,1.51,3.19,1.07,1.44,28.41,0.55,201.6,224.34,0.15
6/2/2022 0:00,69.23,222.48,8.92,18.34,15.96,21.46,5.0,0.86,45.98,1.48,2.37,0.79,0.85,23.09,0.38,207.35,208.91,0.11
6/3/2022 0:00,89.75,258.64,17.87,21.74,24.87,39.04,6.19,1.02,49.79,1.56,3.43,1.21,1.52,21.88,0.48,201.2,210.59,0.11
6/4/2022 0:00,59.7,259.21,17.22,23.65,25.46,39.85,5.27,1.03,49.42,1.53,2.89,1.18,1.57,20.76,0.37,204.22,216.01,0.12
6/5/2022 0:00,53.85,238.2,12.73,19.2,19.3,27.76,4.47,0.84,33.96,1.22,1.8,0.86,1.07,16.03,0.72,218.1,223.19,0.11
6/6/2022 0:00,50.65,187.57,14.84,30.19,26.18,26.57,6.0,0.85,38.73,1.88,3.81,1.45,2.51,13.87,0.62,167.81,222.56,0.1
6/7/2022 0:00,64.32,312.03,24.91,32.93,31.59,31.94,3.95,1.14,30.52,2.97,4.51,1.79,2.72,15.74,0.8,240.44,259.88,0.1
6/8/2022 0:00,74.86,253.9,11.14,17.64,16.98,24.23,8.69,0.91,26.3,2.86,5.75,1.44,2.35,15.31,1.28,237.31,265.48,0.11
6/9/2022 0:00,54.97,227.99,6.84,13.17,12.65,25.41,7.18,0.98,26.79,2.41,4.97,1.68,2.06,19.7,0.88,225.38,248.35,0.1
6/10/2022 0:00,56.84,294.27,8.06,21.86,18.25,28.42,8.13,0.98,22.64,2.31,4.48,1.47,1.87,20.41,1.21,221.69,253.45,0.11
6/11/2022 0:00,52.58,231.56,8.18,21.93,17.78,26.84,7.84,0.95,23.12,2.16,4.42,1.08,1.27,17.1,1.09,245.86,259.52,0.11
6/12/2022 0:00,65.1,232.79,8.91,22.85,19.24,24.54,8.98,0.88,25.8,2.18,3.98,1.17,1.36,18.68,0.73,247.59,265.29,0.1
6/13/2022 0:00,54.71,163.9,11.86,19.34,19.2,20.5,7.45,1.05,28.15,1.75,3.25,0.92,1.15,23.41,1.29,249.11,200.7,0.11
6/14/2022 0:00,57.41,187.29,14.07,18.69,20.18,17.42,7.43,0.88,26.9,1.22,1.85,0.98,1.42,32.54,1.61,254.71,143.68,0.13
6/15/2022 0:00,49.24,127.1,11.81,18.42,18.08,18.48,6.87,0.9,33.22,0.98,1.56,0.86,0.65,31.16,1.54,242.65,336.54,0.12
6/16/2022 0:00,55.26,135.78,12.47,18.2,18.35,20.49,6.07,0.77,38.01,0.83,1.67,0.72,0.61,39.84,1.09,140.65,263.2,0.12
6/17/2022 0:00,42.95,84.16,14.96,19.97,21.13,25.4,6.63,0.81,27.37,1.0,2.08,0.82,0.79,63.84,1.17,146.38,168.1,0.15
6/18/2022 0:00,39.46,80.51,13.16,19.43,19.25,32.82,5.69,0.75,29.48,1.05,1.7,0.74,0.59,70.36,0.84,110.28,201.45,0.17
6/19/2022 0:00,35.63,121.81,15.26,21.61,22.04,46.09,5.64,0.73,30.47,1.09,2.0,0.76,0.59,65.45,0.66,218.12,156.18,0.18
6/20/2022 0:00,48.81,150.41,14.6,20.65,21.04,56.48,6.03,0.81,36.98,1.53,3.3,1.12,0.93,59.74,0.59,208.47,188.1,0.18
6/21/2022 0:00,43.24,138.38,13.25,18.32,18.97,31.47,5.43,0.91,37.78,1.74,3.37,1.03,0.67,56.22,0.81,136.76,181.44,0.17
6/22/2022 0:00,42.58,167.83,13.3,18.22,19.11,53.49,6.6,0.87,46.97,2.75,7.46,1.35,0.85,52.26,0.78,203.3,249.92,0.17
6/23/2022 0:00,32.76,195.73,14.58,19.75,20.78,37.56,5.58,0.85,54.32,1.24,4.58,1.02,0.97,41.76,0.52,301.38,242.96,0.17
6/24/2022 0:00,41.82,233.52,13.71,17.49,19.07,35.16,7.86,0.87,64.84,1.76,6.76,2.78,2.02,31.7,0.44,255.24,227.51,0.16
6/25/2022 0:00,51.22,307.38,29.54,15.78,15.8,54.6,23.84,1.06,30.06,2.09,11.94,2.21,3.4,34.38,0.42,122.71,69.49,0.15
6/26/2022 0:00,60.51,198.79,8.09,15.88,14.99,61.78,19.97,0.67,52.45,0.62,2.67,0.38,0.3,45.3,1.23,107.26,198.65,0.15
6/27/2022 0:00,55.63,177.69,10.22,15.33,15.29,45.59,13.58,0.99,52.46,0.83,2.08,0.48,0.18,48.19,1.22,106.08,244.83,0.15
6/28/2022 0:00,78.05,202.19,12.03,17.28,17.85,42.63,9.54,0.81,52.78,1.02,2.79,0.75,0.45,50.77,0.97,136.38,222.03,0.15
6/29/2022 0:00,65.61,267.74,14.36,18.56,20.15,45.88,15.2,0.84,52.45,0.93,2.3,0.74,0.65,54.72,1.1,142.65,228.73,0.16
6/30/2022 0:00,26.82,139.75,9.1,17.3,15.8,40.4,11.91,1.01,27.98,1.01,3.18,1.1,1.01,81.37,0.96,131.34,73.62,0.15
7/1/2022 0:00,33.45,83.75,13.22,17.26,18.34,41.32,14.46,0.93,25.84,1.51,1.99,1.81,0.98,87.56,0.68,137.07,290.94,-0.1
7/2/2022 0:00,25.98,118.01,14.34,18.49,19.13,42.42,14.29,0.92,40.58,0.64,0.93,0.84,0.77,67.83,0.88,137.18,253.35,-0.17
7/3/2022 0:00,24.0,91.14,13.32,17.15,18.19,55.82,14.03,1.04,33.84,0.55,0.65,0.59,0.63,77.59,0.93,125.96,153.38,-0.17
7/4/2022 0:00,43.94,164.63,13.57,17.86,19.06,62.39,14.9,0.99,37.98,1.15,3.0,1.0,1.09,69.96,0.49,120.78,253.3,-0.18
7/5/2022 0:00,28.92,164.08,12.39,17.04,17.84,53.06,12.45,0.88,36.97,2.42,5.29,2.2,1.94,64.94,0.8,114.08,235.55,-0.18
7/6/2022 0:00,33.48,123.73,11.62,15.22,15.56,37.19,13.88,0.77,49.29,3.54,6.31,2.92,2.27,63.85,1.15,90.87,203.0,-0.19
7/7/2022 0:00,46.27,101.49,9.21,14.5,13.3,28.84,16.03,0.87,65.07,1.88,4.45,2.23,1.73,58.37,1.19,94.58,204.93,-0.18
7/8/2022 0:00,32.36,93.26,9.91,14.64,13.9,30.72,15.11,0.88,59.53,1.64,5.65,2.66,1.58,52.19,1.02,122.22,195.48,-0.18
7/9/2022 0:00,23.76,107.82,9.79,15.91,14.27,39.43,13.5,1.03,45.08,1.89,4.04,2.27,1.94,66.02,1.36,97.48,120.85,-0.17
7/10/2022 0:00,27.11,91.58,10.04,15.3,14.12,29.21,27.12,0.77,39.69,1.37,3.1,1.49,1.49,71.06,0.77,107.04,181.87,-0.17
7/11/2022 0:00,22.61,97.84,10.73,15.65,15.21,32.74,20.92,0.97,37.44,1.48,3.24,1.86,1.22,73.27,0.47,117.89,196.9,-0.17
7/12/2022 0:00,29.75,96.87,10.72,14.8,16.21,37.94,20.74,1.0,28.51,2.01,4.29,2.67,1.58,79.71,0.6,77.2,107.15,-0.16
7/13/2022 0:00,29.56,92.41,10.47,14.79,16.03,32.55,20.61,0.81,27.51,1.57,2.63,1.27,1.65,74.08,0.77,70.92,162.12,-0.16
7/14/2022 0:00,30.55,93.18,10.43,14.65,15.95,33.26,14.47,0.85,31.52,1.97,5.27,1.73,1.87,65.77,1.01,107.76,189.0,-0.15
7/15/2022 0:00,32.55,88.2,10.13,14.75,15.76,38.9,13.32,0.83,37.1,1.79,2.52,1.29,1.56,61.01,1.25,67.19,224.53,-0.16
7/16/2022 0:00,26.45,81.97,13.1,16.25,17.86,43.19,16.46,0.65,32.18,1.94,2.5,1.33,1.49,77.03,0.98,103.27,91.02,-0.14
7/17/2022 0:00,27.71,76.63,14.79,19.05,19.27,68.87,16.74,0.51,48.59,2.59,3.99,2.06,1.87,82.05,0.8,69.84,184.63,-0.14
7/18/2022 0:00,34.95,117.33,14.47,19.2,19.28,48.0,16.49,0.61,43.86,1.98,4.17,1.98,1.72,68.39,0.58,68.66,219.17,-0.14
7/19/2022 0:00,31.73,107.43,13.03,18.68,17.61,34.75,16.29,0.64,37.55,2.33,5.7,2.27,1.76,73.75,0.58,130.55,149.49,-0.14
7/20/2022 0:00,33.08,80.73,12.84,17.55,17.57,33.07,18.01,0.56,22.96,2.31,6.22,2.33,1.6,86.69,0.79,192.46,144.23,-0.13
7/21/2022 0:00,26.19,109.71,14.0,16.75,18.34,29.31,15.95,0.66,40.89,1.46,4.72,1.79,1.24,82.19,0.41,149.54,130.29,-0.13
7/22/2022 0:00,56.73,124.2,14.01,16.58,18.09,26.97,17.08,0.78,50.83,1.57,3.22,1.49,1.22,84.65,0.6,119.47,145.21,-0.02
7/23/2022 0:00,22.09,69.88,13.5,16.83,18.14,22.42,17.05,0.62,40.42,1.4,1.83,1.08,1.27,81.13,1.33,98.34,181.97,0.17
7/24/2022 0:00,12.06,33.24,12.9,16.67,17.23,24.48,14.72,0.61,33.52,1.57,3.66,1.0,1.1,77.83,1.1,109.01,198.21,0.17
7/25/2022 0:00,21.4,73.85,12.88,16.3,17.16,22.63,15.53,0.68,32.5,1.52,2.62,1.03,1.1,72.95,0.53,111.51,197.56,0.17
7/26/2022 0:00,35.54,87.58,11.84,14.52,16.43,24.22,14.14,0.62,32.52,1.17,2.94,1.07,0.83,73.34,0.2,122.31,173.67,0.17
7/27/2022 0:00,33.15,85.63,11.88,12.82,16.32,25.6,12.13,0.66,23.29,1.22,4.06,0.82,0.51,74.42,0.48,131.0,154.73,0.17
7/28/2022 0:00,15.8,49.66,14.92,14.78,19.8,21.72,11.01,0.6,9.06,1.96,7.99,2.18,1.5,84.99,0.7,156.63,97.83,0.17
7/29/2022 0:00,26.62,61.77,15.25,15.07,20.22,21.44,9.36,0.7,11.79,1.79,7.75,2.72,1.77,91.25,0.65,205.18,127.32,0.18
7/30/2022 0:00,26.09,70.04,15.08,14.86,19.97,20.87,11.0,0.5,19.15,2.53,6.96,1.96,1.62,83.05,0.66,218.64,164.91,0.18
7/31/2022 0:00,33.41,70.52,15.26,15.36,20.37,25.37,10.31,0.55,26.98,1.73,4.64,1.61,1.09,82.62,0.47,169.1,161.75,0.18
8/1/2022 0:00,36.03,76.49,15.16,16.08,20.68,26.61,10.91,0.42,28.04,1.54,3.02,0.68,0.45,76.79,0.83,211.17,194.07,0.19
8/2/2022 0:00,34.5,93.02,14.83,15.09,19.89,21.51,10.85,0.47,33.15,2.11,3.94,1.06,0.98,73.6,0.6,238.45,206.23,0.18
8/3/2022 0:00,28.0,145.17,14.69,15.45,19.96,21.29,10.82,0.46,38.91,2.12,7.41,1.93,1.05,75.29,0.45,170.17,102.97,0.18
8/4/2022 0:00,16.58,111.03,15.25,15.7,20.55,18.54,10.39,0.55,37.56,2.57,6.7,1.92,1.63,86.56,0.6,146.47,111.16,0.17
8/5/2022 0:00,26.77,77.18,15.33,15.62,20.57,18.3,10.15,0.71,29.6,1.45,7.44,1.72,2.14,91.83,0.67,125.98,96.21,0.18
8/6/2022 0:00,25.92,119.86,15.04,15.57,20.32,19.14,10.31,0.73,36.09,2.3,5.51,1.68,0.96,81.1,0.51,112.54,157.94,0.17
8/7/2022 0:00,36.79,114.53,14.83,15.14,19.92,21.93,11.03,0.82,13.94,0.65,4.28,1.68,0.53,89.49,0.61,125.34,71.46,0.18
8/8/2022 0:00,29.09,125.07,13.69,15.36,19.11,19.52,9.75,1.0,25.31,1.57,5.25,2.33,0.62,78.13,0.42,109.98,205.49,0.18
8/9/2022 0:00,22.71,128.38,9.86,14.81,15.77,24.99,6.81,1.05,32.05,6.9,4.81,1.18,0.52,70.51,0.67,78.99,178.46,0.16
8/10/2022 0:00,32.5,119.39,10.18,15.53,16.4,25.53,7.62,0.94,31.64,1.94,2.65,0.52,0.49,64.31,0.99,83.34,177.71,0.16
8/11/2022 0:00,23.03,67.59,9.82,14.93,15.8,26.16,7.37,0.93,18.02,0.82,1.51,0.5,0.49,69.96,1.41,69.95,70.91,0.16
8/12/2022 0:00,21.83,77.84,7.3,16.92,14.76,25.45,6.91,0.79,25.78,1.4,1.57,0.52,0.49,65.0,1.34,71.23,181.75,0.16
8/13/2022 0:00,24.53,74.14,3.73,21.87,14.73,22.54,7.03,0.91,37.74,1.2,1.02,0.5,0.49,69.42,1.27,122.57,140.17,0.16
8/14/2022 0:00,25.05,80.92,3.77,26.57,17.36,22.87,7.12,0.91,17.52,1.13,1.2,0.95,0.88,80.77,0.65,169.1,93.65,0.17
8/15/2022 0:00,29.49,65.2,3.32,30.49,19.98,32.93,6.35,0.97,16.26,1.36,1.46,1.15,1.06,82.25,0.8,58.87,118.32,0.16
8/16/2022 0:00,22.58,61.44,2.51,31.96,20.43,25.74,7.25,0.76,21.65,1.69,3.26,0.77,0.72,72.81,2.0,75.94,165.04,0.17
8/17/2022 0:00,22.8,60.5,7.12,25.59,18.81,21.1,7.17,0.85,18.49,1.9,2.86,1.43,1.25,73.81,1.46,129.51,211.93,0.18
8/18/2022 0:00,22.21,81.45,14.37,17.88,18.48,25.45,8.23,0.94,20.66,3.96,3.33,1.14,0.99,69.93,0.8,212.61,160.24,0.18
8/19/2022 0:00,21.15,84.88,11.97,14.53,15.51,26.61,7.34,0.97,27.21,2.99,3.27,1.29,1.17,66.46,0.84,265.56,158.93,0.17
8/20/2022 0:00,27.29,113.92,13.56,16.57,17.66,27.3,7.53,1.1,18.34,3.06,5.88,1.83,1.05,76.29,0.45,188.58,102.15,0.17
8/21/2022 0:00,29.58,141.72,14.58,16.7,17.88,27.11,7.79,0.92,16.67,2.96,3.01,0.6,0.62,73.01,0.32,265.56,154.59,0.18
8/22/2022 0:00,20.56,133.64,12.67,16.72,16.54,29.91,7.55,0.95,22.68,1.96,2.9,1.34,1.54,68.06,0.9,129.87,144.01,0.16
8/23/2022 0:00,31.81,98.4,11.92,17.07,16.07,31.46,8.28,0.91,20.56,1.85,3.16,0.87,0.9,66.45,1.97,106.41,136.92,0.16
8/24/2022 0:00,24.39,76.53,12.46,16.3,16.46,33.59,7.78,1.14,14.97,1.4,2.84,0.77,0.65,76.2,1.16,128.1,120.01,0.17
8/25/2022 0:00,21.46,118.3,12.74,15.42,16.08,29.21,8.27,0.96,14.37,3.97,23.35,2.89,3.11,70.77,0.41,162.3,140.93,0.18
8/26/2022 0:00,29.26,135.79,13.15,16.54,17.36,28.45,5.52,0.92,13.73,7.78,21.97,2.77,2.55,68.42,0.58,260.6,134.66,0.18
8/27/2022 0:00,61.03,120.69,15.5,19.48,20.98,31.6,2.83,0.96,14.88,8.21,16.84,2.64,1.15,67.54,0.93,260.19,147.02,0.17
8/28/2022 0:00,76.73,153.69,14.37,18.53,19.72,37.01,2.59,0.99,15.62,1.84,10.76,2.46,0.58,62.79,0.98,243.89,141.03,0.17
8/29/2022 0:00,54.78,171.84,14.6,19.77,20.54,31.78,2.48,0.94,15.59,1.38,9.87,1.57,1.06,64.69,0.84,206.53,131.97,0.17
8/30/2022 0:00,42.12,131.89,10.41,15.81,15.5,28.11,1.94,1.15,16.18,5.56,11.7,7.06,6.29,73.49,0.43,165.33,127.94,0.17
8/31/2022 0:00,57.91,125.18,8.05,13.26,12.68,26.37,2.77,0.99,14.68,1.86,11.69,2.08,1.76,65.23,0.48,237.11,161.48,0.17
9/1/2022 0:00,52.81,152.58,8.17,20.98,17.06,34.99,2.41,1.1,16.28,4.17,19.18,2.66,0.78,53.48,0.44,266.25,133.8,0.16
9/2/2022 0:00,77.84,151.66,7.55,16.73,14.12,31.82,2.6,1.14,16.95,4.87,16.45,3.54,2.56,64.46,0.37,178.61,113.27,0.17
9/3/2022 0:00,52.04,127.54,14.1,18.59,17.98,28.77,5.35,0.9,16.33,2.98,12.23,2.3,1.32,57.38,0.78,243.76,167.13,0.17
9/4/2022 0:00,33.78,106.32,21.02,22.94,20.72,26.56,9.65,0.94,11.08,2.0,10.29,2.53,1.65,54.41,0.51,220.6,156.48,0.17
9/5/2022 0:00,32.13,115.25,21.57,22.47,20.82,27.07,8.34,0.84,11.98,3.22,20.62,2.92,2.25,55.52,0.11,226.05,140.94,0.17
9/6/2022 0:00,49.46,135.59,14.82,14.91,16.65,29.49,7.44,0.92,19.69,3.49,41.69,6.72,6.44,57.94,0.13,197.28,136.92,0.17
9/7/2022 0:00,46.35,151.97,6.7,12.55,11.59,29.85,18.05,1.08,15.12,7.06,40.05,8.18,5.1,58.46,0.29,141.89,154.4,0.16
9/8/2022 0:00,49.07,180.31,6.71,11.05,10.65,25.62,13.24,1.0,22.61,10.91,40.19,6.85,9.34,62.08,0.42,78.74,115.55,0.24
9/9/2022 0:00,78.54,137.98,7.08,11.2,10.61,18.29,10.84,0.92,22.11,5.47,16.47,3.95,2.6,64.26,0.71,127.09,243.41,0.34
9/10/2022 0:00,32.95,108.48,6.36,11.27,10.39,10.57,10.64,0.81,21.34,4.29,15.37,2.36,0.11,68.42,0.87,133.38,236.58,0.34
9/11/2022 0:00,31.25,83.24,6.95,11.1,10.61,15.02,9.88,1.02,14.65,5.0,13.67,3.0,3.37,62.43,0.95,121.4,258.59,0.34
9/12/2022 0:00,29.81,82.75,6.56,11.02,10.4,22.07,10.72,0.85,19.59,4.81,10.7,1.36,2.0266666666666695,60.71,1.01,107.47,247.04,0.34
9/13/2022 0:00,36.9,80.41,7.02,10.78,10.66,27.29,9.66,0.77,16.62,0.64,5.74,1.02,0.22,69.12,1.08,92.18,332.13,0.34
9/14/2022 0:00,35.74,80.65,7.24,10.84,10.54,30.21,10.52,0.94,15.59,2.49,10.22,4.47,4.57,73.88,1.13,86.82,165.88,0.34
9/15/2022 0:00,19.74,51.11,10.54,16.26,15.53,36.5,9.07,0.96,15.7,1.41,3.19,0.74,0.61,87.62,0.99,52.61,170.33,0.35
9/16/2022 0:00,25.69,40.72,13.45,18.16,17.3,37.86,7.61,1.24,15.52,1.66,2.55,1.02,0.85,76.8733333333333,0.49,69.6,120.35,0.36
9/17/2022 0:00,48.48,102.81,12.78,19.24,17.08,33.29,9.1,1.12,16.11,2.66,8.55,3.4,2.05,72.75,0.47,167.19,359.14,0.36
9/18/2022 0:00,70.34,148.48,12.23,19.57,17.14,32.86,8.3,1.22,16.9,2.87,16.32,3.35,0.84,73.53,0.26,157.86,331.81,0.36
9/19/2022 0:00,85.35,208.04,12.62,18.5,16.4,30.8,9.51,1.4,16.95,4.87,26.93,4.75,1.68,77.43,0.28,145.38,182.81,0.36
9/20/2022 0:00,75.41,155.37,13.74,18.28,18.11,34.98,9.33,1.33,12.95,10.28,34.08,6.66,4.4,80.33,0.44,92.95,281.8,0.35
9/21/2022 0:00,60.7,118.2,13.29,18.74,16.91,33.51,10.29,1.34,15.24,7.66,31.01,5.19,2.11,89.51,0.44,118.85,167.98,0.35
9/22/2022 0:00,43.45,72.87,13.2,18.23,17.15,33.87,7.74,1.08,15.02,2.36,13.67,2.01,0.7,91.39,0.6,43.09,110.85,0.36
9/23/2022 0:00,28.81,50.9,13.56,18.1,17.82,30.78,7.33,1.32,16.39,3.03,11.48,3.05,1.43,98.33,0.7,74.44,90.74,0.28
9/24/2022 0:00,27.68,40.34,13.66,17.91,18.72,30.88,6.02,0.9,16.44,1.72,6.27,0.6,0.7,94.13,1.06,118.32,92.91,0.21
9/25/2022 0:00,30.91,65.43,12.89,25.04,17.28,25.82,8.81,1.26,13.94,7.77,13.02,4.63,2.54,77.54,0.61,203.4,261.08,0.25
9/26/2022 0:00,49.76,120.9,19.79,18.55,24.06,26.95,8.34,1.42,16.28,5.22,11.89,4.09,2.65,74.79,0.25,163.78,294.8,0.36
9/27/2022 0:00,53.41,123.48,18.65,19.41,22.73,26.29,7.73,1.01,13.82,3.35,20.15,3.05,1.36,68.19,0.27,208.94,344.36,0.19
9/28/2022 0:00,86.79,176.57,18.62,16.32,22.54,24.89,8.06,1.21,18.13,4.4,23.08,2.76,0.81,64.26,0.29,178.59,322.88,0.21
9/29/2022 0:00,77.29,168.7,7.06,13.39,12.44,23.31,7.41,1.14,18.05,3.44,19.25,2.32,0.7,61.49,0.3,190.47,331.58,0.22
9/30/2022 0:00,80.3,200.52,7.7,16.34,14.42,29.1,8.28,1.38,16.54,5.57,23.73,3.17,0.7,63.78,0.24,204.08,256.09,0.22
10/1/2022 0:00,90.38,218.97,7.29,14.87,13.32,30.91,8.27,1.43,14.01,5.17,22.5,3.89,1.65,60.62,0.31,192.84,246.29,0.22
10/2/2022 0:00,76.41,205.46,7.08,14.0,12.78,30.93,8.06,1.26,11.48,3.4,15.93,3.89,1.8,53.33,0.34,259.0,246.42,0.21
10/3/2022 0:00,65.19,146.87,6.38,13.91,11.99,33.6,7.9,0.94,11.57,2.38,5.62,1.35,1.34,46.46,0.48,281.06,220.69,0.22
10/4/2022 0:00,104.46,173.54,6.93,14.51,12.69,38.33,7.35,1.17,18.29,5.64,22.67,6.14,4.02,50.73,0.27,200.02,197.36,0.21
10/5/2022 0:00,136.55,222.48,8.56,15.79,13.99,34.3,8.96,1.35,18.67,8.71,41.32,9.05,6.8,57.87,0.44,123.09,138.11,0.2
10/6/2022 0:00,47.88,68.52,11.36,19.34,16.97,61.3,9.78,0.98,22.6,2.92,9.59,1.08,0.7,64.73,1.22,134.0,148.63,0.22
10/7/2022 0:00,17.25,66.86,10.73,19.22,16.69,74.18,12.0,0.95,17.41,3.55,17.32,4.06,3.77,76.82,1.01,102.06,93.3,0.21
10/8/2022 0:00,20.58,42.39,10.24,18.05,15.62,77.79,10.76,0.99,11.24,8.04,23.0,3.82,2.97,87.79,1.24,102.34,55.35,0.22
10/9/2022 0:00,11.37,24.28,8.54,15.78,13.46,72.4,11.03,1.17,26.98,2.4,16.83,5.03,3.43,92.61,0.93,73.91,101.9,0.21
10/10/2022 0:00,12.01,30.4,10.31,19.56,18.55,76.71,10.63,1.11,13.67,4.73,16.92,3.57,1.2,89.68,0.92,101.97,80.33,0.33
10/11/2022 0:00,20.93,80.6,11.93,20.67,19.74,81.51,9.68,1.62,15.68,11.88,43.63,12.22,17.81,79.06,0.36,160.24,167.23,0.14
10/12/2022 0:00,33.15,132.44,12.32,20.94,20.13,73.47,10.53,1.22,10.66,9.11,48.06,8.98,4.08,72.07,0.23,203.0,185.48,0.07
10/13/2022 0:00,60.64,131.68,20.1,20.96,31.12,50.57,8.65,1.12,27.77,7.1,29.35,5.22,3.77,57.2,0.39,253.45,230.06,0.05
10/14/2022 0:00,103.24,173.48,11.59,21.63,19.86,23.85,10.12,1.23,21.83,10.77,36.49,6.18,4.88,55.32,0.33,242.13,182.73,0.05
10/15/2022 0:00,150.06,248.36,18.67,25.05,26.75,47.93,10.59,2.14,19.28,22.23,86.07,22.26,34.28,54.21,0.34,213.82,160.33,0.05
10/16/2022 0:00,171.45,296.07,23.92,24.1,31.01,80.48,11.4,2.23,31.03,19.14,102.96,25.18,38.52,53.22,0.25,168.42,150.26,0.04
10/17/2022 0:00,168.58,330.7,31.77,29.61,40.29,110.54,11.02,2.86,23.44,49.85,148.21,33.33,58.21,50.57,0.26,177.99,143.31,0.04
10/18/2022 0:00,219.9,334.9,36.84,43.36,50.22,109.23,11.98,2.65,15.13,40.52,148.78,39.41,67.31,47.01,0.31,199.51,150.41,0.03
10/19/2022 0:00,187.0,275.56,24.46,27.06,33.07,100.38,10.53,2.44,22.7,11.52,54.43,18.06,27.9,42.77,0.3,187.67,142.03,0.03
10/20/2022 0:00,172.13,294.07,18.7,27.15,28.47,77.97,10.22,2.34,20.57,5.47,18.62,6.02,10.41,39.82,0.28,166.21,129.5,0.02
