Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),TOT-RF (mm),SR (W/mt2)
5/21/2022 10:00,31.1,49.85,8.5,21.6,30.08,6.46,13.8,0.38,76.24,2.47,2.88,0.11,0.14,33.14,96.58,1.69,134.99,0.0,687.3
5/21/2022 11:00,37.45,55.18,8.18,20.5,28.68,6.36,8.41,0.36,80.44,2.62,3.11,0.12,0.18,33.51,92.73,1.82,136.58,0.0,768.0
5/21/2022 12:00,36.5,60.3,7.85,20.25,28.08,6.33,4.64,0.38,82.63,2.89,3.12,0.11,0.19,34.68,82.97,1.66,132.51,0.0,738.42
5/21/2022 13:00,30.18,63.48,8.0,19.62,27.65,6.28,3.7,0.37,75.85,3.47,2.5,0.11,0.2,34.43,84.44,1.66,133.47,0.0,500.5
5/21/2022 14:00,24.88,61.7,8.07,18.88,26.98,6.26,3.81,0.34,72.04,2.81,3.3,0.11,0.26,34.48,84.12,1.18,127.54,0.0,453.17
5/21/2022 15:00,21.0,58.1,8.05,19.05,27.12,6.29,3.43,0.32,64.64,2.97,3.23,0.11,0.28,32.8,95.44,1.56,127.21,0.0,116.18
5/21/2022 16:00,22.42,52.5,7.9,21.22,29.12,6.42,7.41,0.31,83.24,3.4,3.19,0.11,0.4,26.32,97.88,3.22,270.4,0.0,24.22
5/21/2022 17:00,22.25,43.6,7.75,45.5,53.25,7.51,6.74,0.56,61.82,16.17,6.91,0.12,1.95,22.65,98.54,1.08,256.92,0.0,25.78
5/21/2022 18:00,21.42,39.67,12.82,79.8,92.6,9.43,6.22,0.78,31.29,24.72,12.55,0.15,1.83,24.8,98.55,1.64,158.87,0.0,27.52
5/21/2022 19:00,20.32,35.92,8.28,41.12,49.42,7.4,5.41,0.4,69.95,41.78,26.64,0.53,4.33,25.48,98.49,1.88,132.62,0.0,27.6
5/21/2022 20:00,17.7,39.12,7.9,35.52,43.45,7.13,7.5,0.36,73.96,11.07,12.1,0.23,2.43,25.74,98.28,1.85,129.37,0.0,31.18
5/21/2022 21:00,20.72,38.48,7.72,36.8,44.52,7.1,7.42,0.37,71.53,5.51,6.28,0.12,0.9,25.96,98.03,2.05,133.23,0.0,30.98
5/21/2022 22:00,28.32,41.6,7.72,36.82,44.6,7.08,6.47,0.41,61.79,6.77,5.64,0.12,0.57,26.07,97.86,0.75,182.66,0.0,29.38
5/21/2022 23:00,29.23,45.5,7.7,31.73,39.5,6.87,7.84,0.35,65.37,7.68,5.74,0.12,0.54,25.91,97.84,1.26,297.34,0.0,29.0
5/22/2022 0:00,26.9,45.73,7.62,26.05,33.67,6.65,10.38,0.33,81.56,4.71,4.53,0.12,0.37,25.67,98.19,0.38,199.03,0.0,28.35
5/22/2022 1:00,24.92,44.62,7.6,19.88,27.48,6.35,9.84,0.29,100.57,3.59,3.9,0.11,0.31,26.78,97.99,0.81,171.56,0.0,29.38
5/22/2022 2:00,23.83,43.0,7.72,29.35,37.08,6.84,12.39,0.32,78.5,2.93,2.71,0.11,0.23,26.64,98.06,1.82,314.19,0.0,28.02
5/22/2022 3:00,28.2,42.72,7.7,34.1,41.8,6.99,12.75,0.32,73.32,3.58,3.74,0.11,0.34,26.81,97.91,1.28,297.18,0.0,28.72
5/22/2022 4:00,29.7,46.28,7.9,32.33,40.25,6.91,7.76,0.33,60.59,3.22,3.67,0.12,0.37,26.29,98.01,0.32,195.51,0.0,28.58
5/22/2022 5:00,32.33,49.65,8.25,27.05,35.28,6.7,6.8,0.32,63.66,3.02,3.58,0.11,0.29,26.4,98.13,0.47,204.53,0.0,45.52
5/22/2022 6:00,33.3,49.77,8.65,29.32,38.02,6.84,6.65,0.41,61.38,3.28,3.56,0.12,0.26,26.68,98.32,1.12,308.82,0.0,112.78
5/22/2022 7:00,28.42,53.22,9.15,34.9,44.05,7.12,14.0,0.43,59.64,4.69,3.82,0.11,0.32,28.04,98.07,0.64,270.56,0.0,191.2
5/22/2022 8:00,24.9,54.42,8.85,30.62,39.47,6.82,16.14,0.43,65.06,3.94,3.78,0.11,0.39,28.9,97.74,0.33,112.19,0.0,202.05
5/22/2022 9:00,25.45,55.4,9.38,27.75,37.15,6.75,10.98,0.45,72.84,3.98,3.7,0.12,0.37,29.12,97.5,0.41,169.91,0.0,173.88
5/22/2022 10:00,33.18,55.45,10.0,33.07,43.05,7.06,11.34,0.47,81.61,4.4,3.83,0.12,0.34,29.31,97.7,0.66,148.68,0.0,226.02
5/22/2022 11:00,38.68,60.1,9.35,26.72,36.02,6.85,11.48,0.42,88.89,4.15,2.89,0.12,0.32,29.83,95.01,0.4,143.94,0.0,289.42
5/22/2022 12:00,37.65,61.78,9.18,27.12,36.28,6.84,12.2,0.42,97.02,4.15,2.61,0.11,0.27,30.35,86.99,0.44,141.5,0.0,226.52
5/22/2022 13:00,34.48,61.4,10.07,35.1,45.18,7.24,16.22,0.47,101.58,4.52,4.08,0.12,0.26,30.52,82.36,0.68,158.61,0.0,245.42
5/22/2022 14:00,34.58,66.05,9.88,35.97,45.85,7.26,15.42,0.52,130.26,6.4,4.72,0.14,0.4,30.74,78.45,0.8,196.67,0.0,263.52
5/22/2022 15:00,40.18,69.58,9.1,38.05,47.12,7.3,13.48,0.57,119.15,12.63,4.72,0.14,0.64,31.2,78.2,0.44,172.0,0.0,185.2
5/22/2022 16:00,40.85,76.18,8.7,48.58,57.28,7.77,16.77,0.62,140.84,11.78,6.36,0.13,0.72,30.78,78.77,1.75,140.77,0.0,191.0
5/22/2022 17:00,43.92,82.92,8.8,43.6,52.38,7.53,14.71,0.51,120.12,11.98,6.71,0.15,0.86,29.68,84.78,0.59,117.21,0.0,46.8
5/22/2022 18:00,46.95,80.9,9.07,37.5,46.55,7.22,13.79,0.58,97.57,6.54,5.08,0.12,0.61,28.74,94.62,0.22,173.68,0.0,27.18
5/22/2022 19:00,44.7,79.9,9.6,61.45,71.05,8.35,18.5,1.04,69.71,7.43,4.51,0.13,0.54,27.94,97.54,0.13,273.34,0.0,27.48
5/22/2022 20:00,50.05,89.05,10.28,72.58,82.85,9.06,10.79,1.67,40.68,12.95,5.6,0.18,0.9,26.93,98.29,0.14,254.93,0.0,28.22
5/22/2022 21:00,71.68,101.22,11.08,81.25,92.33,9.56,7.7,1.3,20.98,13.16,7.21,0.23,1.05,26.65,98.55,0.2,241.27,0.0,29.08
5/22/2022 22:00,83.05,104.58,11.05,73.42,84.48,9.0,5.72,0.98,24.4,11.08,8.52,0.2,1.16,26.41,98.55,0.16,215.9,0.0,29.3
5/22/2022 23:00,74.1,100.0,11.53,75.2,86.77,9.02,5.55,0.92,18.88,9.44,8.48,0.24,1.2,26.32,98.55,0.59,161.61,0.0,29.43
5/23/2022 0:00,66.28,92.22,11.2,60.3,71.53,8.39,8.93,0.86,21.41,8.75,8.0,0.75,1.04,26.43,98.55,0.28,239.56,0.0,29.88
5/23/2022 1:00,60.05,87.58,12.75,65.0,77.75,8.78,7.45,0.84,14.32,9.0,8.41,0.66,1.25,26.38,98.55,0.19,227.35,0.0,29.78
5/23/2022 2:00,53.45,77.47,11.12,47.02,58.12,7.84,6.44,0.64,28.98,8.51,8.43,0.49,1.11,26.37,98.55,0.29,256.69,0.0,29.35
5/23/2022 3:00,53.12,71.77,10.58,33.55,44.12,7.18,5.62,0.49,32.91,7.15,7.46,0.24,0.96,25.85,98.55,0.18,170.24,0.0,29.15
5/23/2022 4:00,53.6,69.75,10.78,33.38,44.15,7.13,5.68,0.49,26.3,6.02,6.41,0.18,0.69,25.47,98.55,0.13,201.11,0.0,34.55
5/23/2022 5:00,53.7,63.0,12.63,38.78,51.4,7.44,5.03,0.59,22.36,5.93,6.28,0.16,0.65,26.08,98.55,0.16,234.69,0.0,68.4
5/23/2022 6:00,52.6,63.0,11.62,37.48,49.08,7.46,7.93,0.58,38.41,7.32,6.62,0.14,0.7,28.4,98.55,0.73,148.67,0.0,188.0
5/23/2022 7:00,51.25,68.75,10.98,34.35,45.32,7.27,10.16,0.56,61.78,10.08,7.91,0.18,0.87,29.86,98.55,0.9,138.3,0.0,286.7
5/23/2022 8:00,47.28,64.4,10.38,27.25,37.6,6.89,10.18,0.48,81.09,8.05,6.53,0.16,0.73,30.47,98.52,1.23,142.65,0.0,305.3
5/23/2022 9:00,46.7,57.8,10.3,25.98,36.28,6.78,10.24,0.45,93.58,6.46,5.27,0.13,0.51,31.12,98.15,1.83,138.76,0.0,528.55
5/23/2022 10:00,44.55,54.1,9.72,27.07,36.85,6.8,11.4,0.43,107.58,5.92,4.77,0.12,0.42,32.52,87.71,1.37,142.63,0.0,696.72
5/23/2022 11:00,37.6,56.12,9.23,27.15,36.3,6.76,12.62,0.44,117.71,7.12,5.74,0.12,0.43,33.17,75.45,1.79,143.24,0.0,695.65
5/23/2022 12:00,36.55,56.38,8.78,26.52,35.35,6.66,10.29,0.46,117.48,9.17,7.31,0.14,0.69,33.27,76.11,2.1,143.41,0.0,680.02
5/23/2022 13:00,39.05,61.2,8.98,29.1,38.1,6.84,10.12,0.47,125.28,9.38,8.12,0.14,1.18,33.45,73.07,2.34,141.41,0.0,532.03
5/23/2022 14:00,35.45,63.1,8.95,27.52,36.48,6.81,9.52,0.43,130.92,12.13,8.17,0.13,1.12,34.04,68.24,1.58,151.03,0.0,442.95
5/23/2022 15:00,34.45,65.15,8.48,27.28,35.72,6.81,10.53,0.43,129.32,14.9,7.78,0.13,0.88,34.0,67.23,1.96,138.64,0.0,305.1
5/23/2022 16:00,39.42,68.65,10.28,32.42,42.7,6.99,7.24,0.4,103.17,13.13,17.83,0.14,1.69,32.97,72.66,2.6,135.22,0.0,181.28
5/23/2022 17:00,38.9,65.4,9.1,30.7,39.83,6.93,5.39,0.36,71.22,9.24,18.57,0.13,2.2,31.63,87.78,1.89,129.67,0.0,71.32
5/23/2022 18:00,32.15,62.5,8.98,37.62,46.6,7.17,5.66,0.4,65.99,3.81,7.37,0.12,0.9,30.99,86.15,1.5,125.71,0.0,32.62
5/23/2022 19:00,25.1,57.6,8.85,32.78,41.62,6.98,5.02,0.4,66.94,3.53,5.27,0.12,0.52,30.34,95.73,0.88,124.14,0.0,33.62
5/23/2022 20:00,20.4,56.38,8.75,28.8,37.6,6.83,4.68,0.42,63.31,4.17,4.47,0.12,0.38,29.6,98.0,0.44,118.19,0.0,34.03
5/23/2022 21:00,21.98,61.0,9.02,25.05,34.08,6.59,4.23,0.4,62.24,4.22,4.26,0.12,0.39,29.03,98.48,0.47,138.61,0.0,34.35
5/23/2022 22:00,24.0,55.3,9.02,23.85,32.88,6.49,3.8,0.38,60.16,4.04,3.97,0.12,0.31,28.62,98.55,0.34,186.14,0.0,34.48
5/23/2022 23:00,22.2,47.4,8.97,22.53,31.1,6.48,3.59,0.35,55.72,3.73,3.56,0.13,0.28,28.42,98.55,0.37,214.96,0.0,34.45
5/24/2022 0:00,22.98,42.7,8.85,21.62,30.48,6.54,5.57,0.34,53.76,3.09,3.41,0.11,0.21,28.11,98.55,0.66,155.2,0.0,34.8
5/24/2022 1:00,22.52,41.3,9.27,21.4,30.65,6.49,5.57,0.31,49.97,2.76,4.68,0.12,0.34,27.9,98.55,0.25,183.54,0.0,34.67
5/24/2022 2:00,18.32,39.65,9.38,22.98,32.4,6.54,5.55,0.3,48.48,2.4,5.01,0.14,0.4,27.73,98.55,0.27,168.93,0.0,34.9
5/24/2022 3:00,15.68,39.98,9.4,24.52,33.95,6.66,5.24,0.31,37.41,2.45,4.01,0.12,0.32,27.39,98.55,0.23,242.55,0.0,35.08
5/24/2022 4:00,14.23,35.67,9.3,23.78,33.1,6.58,4.77,0.31,39.78,2.89,3.9,0.12,0.29,27.47,98.55,0.15,140.71,0.0,37.58
5/24/2022 5:00,13.12,38.75,9.6,22.5,32.1,6.53,4.78,0.31,46.99,2.68,3.66,0.12,0.23,27.99,98.55,0.48,114.0,0.0,74.2
5/24/2022 6:00,11.85,38.4,9.93,23.5,33.42,6.65,4.82,0.33,54.59,2.44,3.43,0.11,0.2,29.62,98.55,0.94,132.52,0.0,215.38
5/24/2022 7:00,16.45,44.6,10.02,22.4,32.38,6.6,7.28,0.33,59.66,2.4,3.2,0.11,0.18,31.01,98.52,1.06,138.18,0.0,332.92
5/24/2022 8:00,18.42,45.62,9.8,18.3,28.12,6.44,6.86,0.3,67.51,2.21,3.2,0.11,0.16,31.68,98.21,1.16,131.48,0.0,324.7
5/24/2022 9:00,17.17,41.85,10.4,23.52,33.95,6.69,8.79,0.35,79.02,2.29,3.06,0.11,0.15,32.09,97.89,1.62,134.14,0.0,431.3
5/24/2022 10:00,17.45,41.35,9.95,23.45,33.4,6.56,8.81,0.34,79.82,3.86,3.87,0.11,0.2,33.15,89.83,1.36,141.29,0.0,694.48
5/24/2022 11:00,21.42,46.92,9.72,22.32,32.05,6.56,7.18,0.34,83.51,5.76,5.14,0.12,0.33,34.28,69.66,1.12,140.86,0.0,770.65
5/24/2022 12:00,25.52,47.13,9.78,24.28,34.08,6.7,6.64,0.36,92.4,7.97,6.45,0.12,0.48,30.01,82.56,1.65,150.86,0.0,92.38
5/24/2022 13:00,23.67,52.28,9.35,41.98,51.3,7.48,5.88,0.57,91.25,7.31,6.34,0.15,0.65,24.14,98.54,0.57,296.82,0.0,170.75
5/24/2022 14:00,23.12,54.47,11.02,57.25,68.27,8.18,6.28,0.72,75.51,40.74,15.83,0.26,1.12,30.24,95.99,0.49,268.93,0.0,574.1
5/24/2022 15:00,26.3,51.43,8.75,50.88,59.62,7.88,6.74,0.72,83.08,40.12,22.78,0.28,1.56,35.17,57.72,0.23,230.6,0.0,333.35
5/24/2022 16:00,33.05,88.82,8.88,43.12,52.0,7.52,4.65,0.71,62.54,44.89,23.28,0.29,1.84,34.6,58.69,0.23,174.7,0.0,217.45
5/24/2022 17:00,34.1,96.35,9.88,52.85,62.73,7.97,4.02,0.81,41.8,41.73,21.38,0.26,2.07,32.14,74.5,0.09,222.32,0.0,58.48
5/24/2022 18:00,44.95,86.4,31.82,110.9,142.7,12.06,3.86,1.22,21.06,46.54,35.69,0.42,3.48,30.06,97.93,0.22,224.2,0.0,32.88
5/24/2022 19:00,45.7,142.7,13.6,54.12,67.78,8.59,3.11,0.48,48.5,46.38,41.36,0.55,5.33,30.19,92.61,1.4,122.07,0.0,34.75
5/24/2022 20:00,37.33,164.42,9.9,32.7,42.65,6.95,4.59,0.39,56.24,12.83,16.34,0.21,2.62,29.31,97.56,0.73,127.92,0.0,34.4
5/24/2022 21:00,31.3,159.7,9.78,27.15,36.95,6.77,3.39,0.38,52.56,6.98,8.46,0.12,1.14,28.77,98.34,0.63,128.44,0.0,34.75
5/24/2022 22:00,31.92,50.83155778894472,9.57,23.1,32.68,6.6,3.64,0.35,46.6,5.82,6.18,0.13,0.71,28.55,98.55,1.09,117.36,0.0,35.0
5/24/2022 23:00,31.87,50.83155778894472,9.33,20.93,30.23,6.45,3.92,0.33,44.64,4.78,5.2,0.12,0.5,28.27,98.55,0.51,120.9,0.0,34.8
5/25/2022 0:00,27.18,50.83155778894472,9.28,18.98,28.25,6.4,4.01,0.33,40.35,4.38,3.42,0.12,0.35,27.94,98.55,0.23,150.86,0.0,34.82
5/25/2022 1:00,27.1,50.81025252525253,9.85,19.48,29.32,6.48,3.52,0.33,35.74,4.33,4.42,0.12,0.26,27.66,98.55,0.3,131.97,0.0,34.8
5/25/2022 2:00,27.75,50.82426395939087,9.9,20.45,30.38,6.56,3.17,0.32,30.1,3.89,4.84,0.12,0.31,27.48,98.55,0.09,208.44,0.0,34.93
5/25/2022 3:00,24.33,50.83673469387755,10.18,24.05,34.22,6.68,2.72,0.33,23.69,4.14,7.0,0.13,0.5,27.29,98.55,0.14,120.77,0.0,35.1
5/25/2022 4:00,20.95,50.85323076923078,10.4,26.8,37.2,6.83,2.44,0.35,22.99,4.38,7.54,0.12,0.7,27.16,98.55,0.18,141.75,0.0,36.35
5/25/2022 5:00,20.85,50.84463917525773,11.12,27.7,38.83,6.9,1.65,0.37,23.61,3.95,5.08,0.12,0.45,27.41,98.55,0.38,177.74,0.0,69.53
5/25/2022 6:00,26.25,50.835906735751294,10.65,22.67,33.3,6.72,2.05,0.36,39.17,3.54,4.43,0.12,0.33,29.4,98.55,0.55,212.46,0.0,202.35
5/25/2022 7:00,31.45,50.80578125,10.0,21.2,31.22,6.62,2.79,0.37,57.67,4.78,7.09,0.11,0.31,31.31,98.5,0.58,247.15,0.0,336.17
5/25/2022 8:00,24.376502463054187,50.78670157068063,10.32,31.25,41.62,6.98,11.14,0.4,75.92,3.66,5.68,0.11,0.24,32.65,94.58,0.99,304.16,0.0,356.8
5/25/2022 9:00,24.414257425742576,50.78094736842106,10.05,28.6,38.65,6.93,10.4,0.43,99.12,4.27,4.7,0.11,0.28,33.52,79.68,0.6,300.22,0.0,650.8
5/25/2022 10:00,29.85,50.790211640211645,9.3,28.4,37.67,6.81,10.42,0.4,117.26,3.9,4.08,0.11,0.29,34.54,62.36,0.65,179.66,0.0,749.78
5/25/2022 11:00,38.7,50.798776595744684,8.78,30.22,38.98,6.8,12.38,0.43,135.64,4.52,4.21,0.11,0.26,34.82,57.98,0.8,194.14,0.0,639.72
5/25/2022 12:00,24.590447761194028,50.842727272727274,9.05,27.28,36.3,6.71,9.92,0.43,125.73,4.72,4.56,0.12,0.38,35.6,55.67,0.65,199.13,0.0,604.8
5/25/2022 13:00,29.7,30.8,9.88,27.12,37.0,6.77,8.07,0.4,123.85,7.2,5.05,0.12,0.42,35.24,55.15,0.66,222.65,0.0,474.55
5/25/2022 14:00,24.644900000000003,50.850107526881715,9.4,24.2,33.62,6.62,8.27,0.38,117.34,6.45,4.74,0.11,0.52,35.44,53.44,0.6,131.38,0.0,360.3
5/25/2022 15:00,32.75,60.6,9.02,23.9,32.9,6.66,9.55,0.4,131.07,4.72,9.19,0.11,0.44,34.7,58.72,0.41,186.88,0.0,188.02
5/25/2022 16:00,36.18,60.4,9.0,28.2,37.17,6.85,18.45,0.39,138.76,5.24,5.82,0.11,0.3,33.91,60.37,0.31,130.29,0.0,147.58
5/25/2022 17:00,35.38,64.5,9.2,31.4,40.62,6.96,16.56,0.39,105.4,5.52,4.1,0.12,0.21,32.64,68.41,0.39,136.76,0.0,50.72
5/25/2022 18:00,46.95,76.98,9.1,31.42,40.55,7.02,10.9,0.4,72.27,5.49,5.26,0.12,0.28,31.12,91.04,1.07,227.33,0.0,24.35
5/25/2022 19:00,50.95,85.85,8.48,43.3,51.8,7.42,9.39,0.51,97.92,8.98,6.1,0.14,0.88,27.36,98.1,1.72,288.62,0.0,24.12
5/25/2022 20:00,44.1,82.02,8.3,48.8,57.08,7.64,9.3,0.54,89.62,14.53,7.98,0.13,1.03,27.68,98.2,2.39,140.99,0.0,26.02
5/25/2022 21:00,45.7,83.9,8.08,39.05,47.05,7.25,7.4,0.55,79.44,19.41,10.65,0.14,1.16,27.0,98.55,1.51,151.3,0.0,25.95
5/25/2022 22:00,51.95,93.92,8.4,53.25,61.62,8.01,7.42,0.73,50.61,25.69,11.18,0.17,1.34,27.57,98.55,0.79,157.4,0.0,26.6
5/25/2022 23:00,56.5,92.8,8.23,46.6,54.77,7.6,8.59,0.58,67.53,50.93,21.85,0.33,2.65,27.84,98.53,1.12,146.17,0.0,27.03
5/26/2022 0:00,55.8,95.5,7.75,41.08,48.82,7.31,5.08,0.54,39.76,39.09,17.66,0.32,2.57,27.48,98.52,0.14,194.68,0.0,26.52
5/26/2022 1:00,58.02,102.15,7.98,36.12,44.1,7.14,3.74,0.4,46.74,31.49,15.5,0.29,2.5,27.56,98.53,0.26,156.56,0.0,26.78
