Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2)
2/24/2023 10:00,161.0,290.825,15.71,60.06,44.51,57.215,10.43333333,0.975,25.4725,1.87483333332,11.7490666664,4.878933333320001,1.0949333333200024,47.055,0.935,277.595,388.15
2/24/2023 11:00,176.275,314.0,11.7096666668,55.3124,37.8203000004,55.2675,9.4,0.926666667,15.21,1.8719097222083334,11.753194444166667,4.876180555541668,1.0954513888750024,39.08,0.5375,293.1575,445.525
2/24/2023 12:00,130.47884615384615,223.317666668,38.9,49.36666667,55.93666667,53.6275,10.881250000000001,0.9415666666800001,25.295,1.8719927536086958,11.746920289565216,4.877971014478262,1.0964492753478285,31.2625,0.5375,314.6825,448.4
2/24/2023 13:00,130.149,223.2631944458333,19.29,41.6775,33.7025,56.58,7.925,0.9430208333333335,22.627266666,1.096666667,1.626666667,1.653333333,1.32,25.9275,0.5025,313.7875,428.9
2/24/2023 14:00,113.5,193.8,15.295,37.5675,27.4425,49.97496666639999,8.7,0.3325,22.08965277708333,1.13,1.6875,1.66,1.3875,24.0375,0.5225,286.855,327.15
2/24/2023 15:00,166.3,183.925,7.1175,32.405,17.665,49.95506944416667,5.85,1.0,41.1425,1.1025,1.69,1.6575,1.325,25.1975,0.3425,292.385,199.575
2/24/2023 16:00,159.925,182.625,16.71,42.61,29.5225,50.09289855043478,11.66666667,1.12,32.745,1.1425,1.6475,1.64,1.3825,27.1575,0.66,283.555,53.425
2/24/2023 17:00,136.46770833333335,215.25108695652173,12.0925,55.42,37.335,59.385,12.9,1.01,27.265,1.19,1.6225,1.6525,1.3425,31.455,0.345,288.1175,10.3
2/24/2023 18:00,143.225,196.2,11.6275,64.535,42.5775,54.1975,12.0,0.765,23.85,1.18,1.6525,1.645,1.4075,41.4275,0.075,250.3875,15.2
2/24/2023 19:00,133.35,218.75,25.38,85.385,65.0575,54.375,12.225,1.086666667,16.33,1.175,1.67,1.64,1.34,47.165,0.0875,155.75,18.475
2/24/2023 20:00,144.8,437.25,51.245,94.2275,91.115,55.4525,17.06666667,1.1,42.03,1.135,1.67,1.65,1.4125,50.72,0.095,139.4925,16.45
2/24/2023 21:00,183.25,227.96818181818182,56.66,88.3,92.3,58.5825,26.325,0.613333333,13.65,1.135,1.6575,1.6525,1.3675,53.91,0.0775,167.3475,183.64333333333335
2/24/2023 22:00,186.35,431.5,57.8525,91.575,94.99,60.005,17.43333333,0.2975,16.285,1.1725,1.65,1.6325,1.3375,55.1825,0.0975,176.005,195.96428571428572
2/24/2023 23:00,169.5666667,368.4666667,48.46333333,84.81666667,83.88666667,59.59666667,22.83333333,0.825,7.05,1.17,1.65,1.643333333,1.363333333,58.01,0.11,155.7033333,195.96428571428572
2/25/2023 0:00,196.65,346.225,82.755,81.43,109.5175,56.4675,21.16666667,0.6225,7.505,1.156666667,1.716666667,1.623333333,1.376666667,62.725,0.1125,168.3075,7.15
2/25/2023 1:00,157.65,333.65,65.4475,78.73,94.2375,57.605,23.925,0.966666667,6.0325,1.1325,1.6425,1.6475,1.3325,66.39,0.1125,170.995,17.65
2/25/2023 2:00,166.45,324.7,96.76,71.635,115.515,58.555,23.175,0.8,4.475,1.145,1.6575,1.6525,1.36,69.655,0.115,181.9625,173.01874999999998
2/25/2023 3:00,181.35,312.825,86.3875,70.63,106.68,58.66,15.86666667,0.796666667,4.475,1.18,1.6625,1.6625,1.41,73.395,0.0925,196.6925,173.01874999999998
2/25/2023 4:00,209.425,342.85,32.285,60.33,57.8725,53.735,14.05,0.67,8.815,1.1425,1.6775,1.6575,1.3375,74.5875,0.1025,199.37,173.01874999999998
2/25/2023 5:00,191.725,270.9,27.2975,64.9775,56.385,52.5725,14.03333333,0.77,7.35,1.18,1.6625,1.66,1.38,75.29,0.1275,213.595,173.01874999999998
2/25/2023 6:00,207.725,267.425,51.375,66.1025,76.26,51.2125,20.775,0.7925,4.285,1.185,1.64,1.6575,1.34,75.7,0.125,199.745,173.01874999999998
